filename,modulation,phase_noise,iq_imbalance,interference,snr_range
img_02869.png,64-APSK,High,Low,Low,High
img_02870.png,64-APSK,High,Low,Medium,High
img_02871.png,64-APSK,High,Low,High,High
img_02872.png,64-APSK,High,Medium,None,High
img_02873.png,64-APSK,High,Medium,Low,High
img_02874.png,64-APSK,High,Medium,Medium,High
img_02875.png,64-APSK,High,Medium,High,High
img_02876.png,64-APSK,High,High,None,High
img_02877.png,64-APSK,High,High,Low,High
img_02878.png,64-APSK,High,High,Medium,High
img_02879.png,64-APSK,High,High,High,High
img_02880.png,128-APSK,None,None,None,Low
img_02881.png,128-APSK,None,None,Low,Low
img_02882.png,128-APSK,None,None,Medium,Low
img_02883.png,128-APSK,None,None,High,Low
img_02884.png,128-APSK,None,Low,None,Low
img_02885.png,128-APSK,None,Low,Low,Low
img_02886.png,128-APSK,None,Low,Medium,Low
img_02887.png,128-APSK,None,Low,High,Low
img_02888.png,128-APSK,None,Medium,None,Low
img_02889.png,128-APSK,None,Medium,Low,Low
img_02890.png,128-APSK,None,Medium,Medium,Low
img_02891.png,128-APSK,None,Medium,High,Low
img_02892.png,128-APSK,None,High,None,Low
img_02893.png,128-APSK,None,High,Low,Low
img_02894.png,128-APSK,None,High,Medium,Low
img_02895.png,128-APSK,None,High,High,Low
img_02896.png,128-APSK,Low,None,None,Low
img_02897.png,128-APSK,Low,None,Low,Low
img_02898.png,128-APSK,Low,None,Medium,Low
img_02899.png,128-APSK,Low,None,High,Low
img_02900.png,128-APSK,Low,Low,None,Low
img_02901.png,128-APSK,Low,Low,Low,Low
img_02902.png,128-APSK,Low,Low,Medium,Low
img_02903.png,128-APSK,Low,Low,High,Low
img_02904.png,128-APSK,Low,Medium,None,Low
img_02905.png,128-APSK,Low,Medium,Low,Low
img_02906.png,128-APSK,Low,Medium,Medium,Low
img_02907.png,128-APSK,Low,Medium,High,Low
img_02908.png,128-APSK,Low,High,None,Low
img_02909.png,128-APSK,Low,High,Low,Low
img_02910.png,128-APSK,Low,High,Medium,Low
img_02911.png,128-APSK,Low,High,High,Low
img_02912.png,128-APSK,Medium,None,None,Low
img_02913.png,128-APSK,Medium,None,Low,Low
img_02914.png,128-APSK,Medium,None,Medium,Low
img_02915.png,128-APSK,Medium,None,High,Low
img_02916.png,128-APSK,Medium,Low,None,Low
img_02917.png,128-APSK,Medium,Low,Low,Low
img_02918.png,128-APSK,Medium,Low,Medium,Low
img_02919.png,128-APSK,Medium,Low,High,Low
img_02920.png,128-APSK,Medium,Medium,None,Low
img_02921.png,128-APSK,Medium,Medium,Low,Low
img_02922.png,128-APSK,Medium,Medium,Medium,Low
img_02923.png,128-APSK,Medium,Medium,High,Low
img_02924.png,128-APSK,Medium,High,None,Low
img_02925.png,128-APSK,Medium,High,Low,Low
img_02926.png,128-APSK,Medium,High,Medium,Low
img_02927.png,128-APSK,Medium,High,High,Low
img_02928.png,128-APSK,High,None,None,Low
img_02929.png,128-APSK,High,None,Low,Low
img_02930.png,128-APSK,High,None,Medium,Low
img_02931.png,128-APSK,High,None,High,Low
img_02932.png,128-APSK,High,Low,None,Low
img_02933.png,128-APSK,High,Low,Low,Low
img_02934.png,128-APSK,High,Low,Medium,Low
img_02935.png,128-APSK,High,Low,High,Low
img_02936.png,128-APSK,High,Medium,None,Low
img_02937.png,128-APSK,High,Medium,Low,Low
img_02938.png,128-APSK,High,Medium,Medium,Low
img_02939.png,128-APSK,High,Medium,High,Low
img_02940.png,128-APSK,High,High,None,Low
img_02941.png,128-APSK,High,High,Low,Low
img_02942.png,128-APSK,High,High,Medium,Low
img_02943.png,128-APSK,High,High,High,Low
img_02944.png,128-APSK,None,None,None,Medium
img_02945.png,128-APSK,None,None,Low,Medium
img_02946.png,128-APSK,None,None,Medium,Medium
img_02947.png,128-APSK,None,None,High,Medium
img_02948.png,128-APSK,None,Low,None,Medium
img_02949.png,128-APSK,None,Low,Low,Medium
img_02950.png,128-APSK,None,Low,Medium,Medium
img_02951.png,128-APSK,None,Low,High,Medium
img_02952.png,128-APSK,None,Medium,None,Medium
img_02953.png,128-APSK,None,Medium,Low,Medium
img_02954.png,128-APSK,None,Medium,Medium,Medium
img_02955.png,128-APSK,None,Medium,High,Medium
img_02956.png,128-APSK,None,High,None,Medium
img_02957.png,128-APSK,None,High,Low,Medium
img_02958.png,128-APSK,None,High,Medium,Medium
img_02959.png,128-APSK,None,High,High,Medium
img_02960.png,128-APSK,Low,None,None,Medium
img_02961.png,128-APSK,Low,None,Low,Medium
img_02962.png,128-APSK,Low,None,Medium,Medium
img_02963.png,128-APSK,Low,None,High,Medium
img_02964.png,128-APSK,Low,Low,None,Medium
img_02965.png,128-APSK,Low,Low,Low,Medium
img_02966.png,128-APSK,Low,Low,Medium,Medium
img_02967.png,128-APSK,Low,Low,High,Medium
img_02968.png,128-APSK,Low,Medium,None,Medium
img_02969.png,128-APSK,Low,Medium,Low,Medium
img_02970.png,128-APSK,Low,Medium,Medium,Medium
img_02971.png,128-APSK,Low,Medium,High,Medium
img_02972.png,128-APSK,Low,High,None,Medium
img_02973.png,128-APSK,Low,High,Low,Medium
img_02974.png,128-APSK,Low,High,Medium,Medium
img_02975.png,128-APSK,Low,High,High,Medium
img_02976.png,128-APSK,Medium,None,None,Medium
img_02977.png,128-APSK,Medium,None,Low,Medium
img_02978.png,128-APSK,Medium,None,Medium,Medium
img_02979.png,128-APSK,Medium,None,High,Medium
img_02980.png,128-APSK,Medium,Low,None,Medium
img_02981.png,128-APSK,Medium,Low,Low,Medium
img_02982.png,128-APSK,Medium,Low,Medium,Medium
img_02983.png,128-APSK,Medium,Low,High,Medium
img_02984.png,128-APSK,Medium,Medium,None,Medium
img_02985.png,128-APSK,Medium,Medium,Low,Medium
img_02986.png,128-APSK,Medium,Medium,Medium,Medium
img_02987.png,128-APSK,Medium,Medium,High,Medium
img_02988.png,128-APSK,Medium,High,None,Medium
img_02989.png,128-APSK,Medium,High,Low,Medium
img_02990.png,128-APSK,Medium,High,Medium,Medium
img_02991.png,128-APSK,Medium,High,High,Medium
img_02992.png,128-APSK,High,None,None,Medium
img_02993.png,128-APSK,High,None,Low,Medium
img_02994.png,128-APSK,High,None,Medium,Medium
img_02995.png,128-APSK,High,None,High,Medium
img_02996.png,128-APSK,High,Low,None,Medium
img_02997.png,128-APSK,High,Low,Low,Medium
img_02998.png,128-APSK,High,Low,Medium,Medium
img_02999.png,128-APSK,High,Low,High,Medium
img_03000.png,128-APSK,High,Medium,None,Medium
img_03001.png,128-APSK,High,Medium,Low,Medium
img_03002.png,128-APSK,High,Medium,Medium,Medium
img_03003.png,128-APSK,High,Medium,High,Medium
img_03004.png,128-APSK,High,High,None,Medium
img_03005.png,128-APSK,High,High,Low,Medium
img_03006.png,128-APSK,High,High,Medium,Medium
img_03007.png,128-APSK,High,High,High,Medium
img_03008.png,128-APSK,None,None,None,High
img_03009.png,128-APSK,None,None,Low,High
img_03010.png,128-APSK,None,None,Medium,High
img_03011.png,128-APSK,None,None,High,High
img_03012.png,128-APSK,None,Low,None,High
img_03013.png,128-APSK,None,Low,Low,High
img_03014.png,128-APSK,None,Low,Medium,High
img_03015.png,128-APSK,None,Low,High,High
img_03016.png,128-APSK,None,Medium,None,High
img_03017.png,128-APSK,None,Medium,Low,High
img_03018.png,128-APSK,None,Medium,Medium,High
img_03019.png,128-APSK,None,Medium,High,High
img_03020.png,128-APSK,None,High,None,High
img_03021.png,128-APSK,None,High,Low,High
img_03022.png,128-APSK,None,High,Medium,High
img_03023.png,128-APSK,None,High,High,High
img_03024.png,128-APSK,Low,None,None,High
img_03025.png,128-APSK,Low,None,Low,High
img_03026.png,128-APSK,Low,None,Medium,High
img_03027.png,128-APSK,Low,None,High,High
img_03028.png,128-APSK,Low,Low,None,High
img_03029.png,128-APSK,Low,Low,Low,High
img_03030.png,128-APSK,Low,Low,Medium,High
img_03031.png,128-APSK,Low,Low,High,High
img_03032.png,128-APSK,Low,Medium,None,High
img_03033.png,128-APSK,Low,Medium,Low,High
img_03034.png,128-APSK,Low,Medium,Medium,High
img_03035.png,128-APSK,Low,Medium,High,High
img_03036.png,128-APSK,Low,High,None,High
img_03037.png,128-APSK,Low,High,Low,High
img_03038.png,128-APSK,Low,High,Medium,High
img_03039.png,128-APSK,Low,High,High,High
img_03040.png,128-APSK,Medium,None,None,High
img_03041.png,128-APSK,Medium,None,Low,High
img_03042.png,128-APSK,Medium,None,Medium,High
img_03043.png,128-APSK,Medium,None,High,High
img_03044.png,128-APSK,Medium,Low,None,High
img_03045.png,128-APSK,Medium,Low,Low,High
img_03046.png,128-APSK,Medium,Low,Medium,High
img_03047.png,128-APSK,Medium,Low,High,High
img_03048.png,128-APSK,Medium,Medium,None,High
img_03049.png,128-APSK,Medium,Medium,Low,High
img_03050.png,128-APSK,Medium,Medium,Medium,High
img_03051.png,128-APSK,Medium,Medium,High,High
img_03052.png,128-APSK,Medium,High,None,High
img_03053.png,128-APSK,Medium,High,Low,High
img_03054.png,128-APSK,Medium,High,Medium,High
img_03055.png,128-APSK,Medium,High,High,High
img_03056.png,128-APSK,High,None,None,High
img_03057.png,128-APSK,High,None,Low,High
img_03058.png,128-APSK,High,None,Medium,High
img_03059.png,128-APSK,High,None,High,High
img_03060.png,128-APSK,High,Low,None,High
img_03061.png,128-APSK,High,Low,Low,High
img_03062.png,128-APSK,High,Low,Medium,High
img_03063.png,128-APSK,High,Low,High,High
img_03064.png,128-APSK,High,Medium,None,High
img_03065.png,128-APSK,High,Medium,Low,High
img_03066.png,128-APSK,High,Medium,Medium,High
img_03067.png,128-APSK,High,Medium,High,High
img_03068.png,128-APSK,High,High,None,High
img_03069.png,128-APSK,High,High,Low,High
img_03070.png,128-APSK,High,High,Medium,High
img_03071.png,128-APSK,High,High,High,High
